w Gamma(a,b) + (1-w) InverseGamma(g,d): [a,b,g,d,w] =	[0.7920239, 3.75463, 3.437898, 56.19209, 0.9488415]
gene	p_phi_neg	q_phi_neg	phi_neg	p_phi_pos	q_phi_pos	phi_pos_or_p(m=0|s)*p(k=0|s)	m_obs	k_obs	s_obs
SRL	4.053716e-04	8.922956e-03	7.234260	1.000000e+00	1.000000e+00	0.003505	11	0	12
SRM	7.883496e-02	2.458292e-01	2.542974	5.649398e-01	1.000000e+00	0.925781	1	1	2
SRMS	3.410836e-04	7.860082e-03	7.373131	1.000000e+00	1.000000e+00	0.000676	2	0	7
SRP14	8.131665e-01	8.910747e-01	0.442878	4.683239e-01	1.000000e+00	1.237280	3	0	0
SRP19	4.074967e-01	6.253665e-01	1.127085	1.000000e+00	1.000000e+00	0.323976	0	0	0
SRP54	8.006250e-01	8.832427e-01	0.464685	5.296403e-01	1.000000e+00	1.025786	3	0	0
SRP68	9.425247e-01	9.661267e-01	0.238230	5.439480e-03	1.000000e+00	6.645092	3	3	0
SRP72	1.639344e-03	2.243402e-02	5.935806	1.000000e+00	1.000000e+00	0.002643	0	0	3
SRP9	3.602629e-02	1.531815e-01	3.201856	1.000000e+00	1.000000e+00	0.040687	0	0	1
SRPK1	6.571913e-01	7.952761e-01	0.682319	3.873995e-01	1.000000e+00	1.507172	8	1	2
SRPK2	2.355120e-01	4.737141e-01	1.547280	8.321386e-01	1.000000e+00	0.228561	2	0	1
SRPK3	8.753366e-01	9.257243e-01	0.351567	4.562967e-01	1.000000e+00	1.277861	3	0	0
SRPR	3.276028e-01	5.667841e-01	1.275736	8.202168e-01	1.000000e+00	0.261372	2	0	1
SRPRB	4.339959e-01	6.415591e-01	1.089886	1.000000e+00	1.000000e+00	0.336255	0	0	0
SRPX	9.319851e-01	9.591682e-01	0.257765	3.328047e-01	1.000000e+00	1.720267	4	0	0
SRPX2	8.006250e-01	8.832427e-01	0.462320	2.384407e-01	1.000000e+00	2.172058	10	0	1
SRR	3.944641e-01	6.174479e-01	1.143717	1.000000e+00	1.000000e+00	0.318632	0	0	0
SRRD	2.871460e-01	5.291083e-01	1.360919	8.140469e-01	1.000000e+00	0.283244	2	0	1
SRRM1	3.452980e-02	1.498218e-01	3.244477	8.782260e-01	1.000000e+00	0.091895	8	0	6
SRRM2	2.745455e-02	1.303323e-01	3.460407	8.140469e-01	1.000000e+00	0.299486	32	0	15
SRRM3	9.621522e-01	9.773896e-01	0.190488	1.197489e-01	1.000000e+00	3.056958	5	1	1
SRRM4	9.678917e-04	1.611656e-02	6.422864	1.000000e+00	1.000000e+00	0.006408	8	0	10
SRRM5	3.096646e-01	5.506001e-01	1.317777	1.000000e+00	1.000000e+00	0.267730	0	0	0
SRRT	3.452980e-02	1.498218e-01	3.240804	8.825583e-01	1.000000e+00	0.079741	5	0	4
SRSF1	4.470303e-01	6.486526e-01	1.066540	1.000000e+00	1.000000e+00	0.344197	0	0	0
SRSF10	3.096646e-01	5.506001e-01	1.312240	1.000000e+00	1.000000e+00	0.269216	0	0	0
SRSF11	2.514483e-01	4.909554e-01	1.499682	7.950766e-01	1.000000e+00	0.352727	5	0	2
SRSF12	7.231776e-01	8.359964e-01	0.584141	1.800404e-01	1.000000e+00	2.532806	1	1	0
SRSF2	9.621522e-01	9.773896e-01	0.196012	2.421194e-01	1.000000e+00	2.146204	5	0	0
SRSF3	3.821529e-01	6.096809e-01	1.179159	7.734223e-01	1.000000e+00	0.400337	3	0	1
SRSF4	2.568324e-01	4.968940e-01	1.462667	8.321386e-01	1.000000e+00	0.237763	2	0	1
SRSF5	6.836708e-01	8.125175e-01	0.651552	2.780331e-01	1.000000e+00	1.964731	4	1	1
SRSF6	3.705722e-01	6.009644e-01	1.193538	4.623201e-01	1.000000e+00	1.246508	4	1	2
SRSF7	2.355120e-01	4.737141e-01	1.559874	5.502339e-01	1.000000e+00	0.967760	3	1	2
SRSF8	7.099039e-01	8.285024e-01	0.616265	7.273599e-01	1.000000e+00	0.490462	1	0	0
SRSF9	7.366674e-01	8.435454e-01	0.569977	1.976160e-01	1.000000e+00	2.408388	1	1	0
SRXN1	1.342959e-01	3.394863e-01	2.087232	1.000000e+00	1.000000e+00	0.124030	0	0	1
SRY	5.982892e-01	7.524875e-01	0.797593	7.635844e-01	1.000000e+00	0.426640	1	0	0
SS18	3.377835e-01	5.754898e-01	1.248616	7.153095e-01	1.000000e+00	0.506883	6	0	2
SS18L1	7.099039e-01	8.285024e-01	0.610308	7.153095e-01	1.000000e+00	0.500756	1	0	0
SSB	2.803314e-02	1.320047e-01	3.443472	1.000000e+00	1.000000e+00	0.031954	0	0	1
SSBP1	2.407157e-01	4.798377e-01	1.529213	8.262367e-01	1.000000e+00	0.240830	2	0	1
SSBP2	9.319851e-01	9.591682e-01	0.248205	1.897925e-02	1.000000e+00	5.236454	3	2	0
SSBP3	5.087289e-01	6.875631e-01	0.979462	7.404675e-01	1.000000e+00	0.478854	3	0	1
SSBP4	2.514483e-01	4.909554e-01	1.495635	8.603539e-01	1.000000e+00	0.134520	1	0	1
SSC5D	4.974303e-01	6.800728e-01	0.983503	1.000000e+00	1.000000e+00	0.373999	0	0	0
SSFA2	4.897139e-02	1.848160e-01	2.924672	8.373442e-01	1.000000e+00	0.204608	12	0	6
SSH1	2.023304e-01	4.325126e-01	1.693445	7.273599e-01	1.000000e+00	0.481138	10	0	4
SSH2	1.485714e-01	3.605816e-01	1.980242	3.328047e-01	1.000000e+00	1.721510	4	2	3
SSH3	3.701918e-03	3.759521e-02	5.207248	1.000000e+00	1.000000e+00	0.003010	1	0	4
SSMEM1	2.678006e-01	5.087285e-01	1.429405	1.000000e+00	1.000000e+00	0.239451	0	0	0
SSNA1	6.431837e-02	2.178887e-01	2.703691	1.000000e+00	1.000000e+00	0.066958	0	0	1
SSPN	8.260313e-01	8.980546e-01	0.423069	5.649398e-01	1.000000e+00	0.933938	2	0	0
SSPO	9.411050e-04	1.575486e-02	6.452822	8.782260e-01	1.000000e+00	0.085266	71	2	35
SSR1	7.487232e-02	2.382081e-01	2.598730	8.825583e-01	1.000000e+00	0.061137	2	0	2
SSR2	5.005536e-03	4.546634e-02	4.959417	1.000000e+00	1.000000e+00	0.003839	1	0	4
SSR3	3.821529e-01	6.096809e-01	1.174564	1.000000e+00	1.000000e+00	0.308954	0	0	0
SSR4	7.878585e-01	8.759406e-01	0.495157	1.560502e-01	1.000000e+00	2.703115	1	1	0
SSRP1	8.634094e-01	9.189417e-01	0.369602	3.622629e-01	1.000000e+00	1.610381	5	0	0
SSSCA1	1.207668e-01	3.176319e-01	2.199644	1.000000e+00	1.000000e+00	0.110843	0	0	1
SST	8.006250e-01	8.832427e-01	0.475647	5.882674e-01	1.000000e+00	0.867982	2	0	0
SSTR1	5.196614e-04	1.053203e-02	6.996780	8.463999e-01	1.000000e+00	0.174849	9	1	12
SSTR2	1.156291e-01	3.093054e-01	2.221882	8.463999e-01	1.000000e+00	0.170598	6	0	4
SSTR3	9.524947e-01	9.717570e-01	0.202394	1.085182e-01	1.000000e+00	3.179713	13	1	2
SSTR4	2.459677e-01	4.853312e-01	1.508903	8.075896e-01	1.000000e+00	0.318273	5	0	3
SSTR5	4.448373e-03	4.232076e-02	5.040856	1.000000e+00	1.000000e+00	0.007897	4	0	7
SSU72	6.209025e-01	7.694706e-01	0.759571	7.523037e-01	1.000000e+00	0.442267	1	0	0
SSUH2	4.074967e-01	6.253665e-01	1.125259	1.000000e+00	1.000000e+00	0.324569	0	0	0
SSX1	5.291939e-01	7.017073e-01	0.923742	7.887800e-01	1.000000e+00	0.376941	1	0	0
SSX2IP	1.033894e-01	2.905988e-01	2.325296	8.463999e-01	1.000000e+00	0.169938	4	0	2
SSX3	2.407157e-01	4.798377e-01	1.522704	7.523037e-01	1.000000e+00	0.455631	6	0	2
SSX4B	3.021144e-01	5.431773e-01	1.326941	1.000000e+00	1.000000e+00	0.265288	0	0	0
SSX5	7.878585e-01	8.759406e-01	0.481991	4.988142e-01	1.000000e+00	1.124085	3	0	0
SSX6	2.944159e-01	5.359960e-01	1.358848	1.000000e+00	1.000000e+00	0.256957	0	0	0
SSX7	2.683667e-02	1.285433e-01	3.486655	8.928747e-01	1.000000e+00	0.020596	1	0	2
SSX9	2.355120e-01	4.737141e-01	1.545816	8.321386e-01	1.000000e+00	0.221710	2	0	1
ST13	2.355120e-01	4.737141e-01	1.553735	8.321386e-01	1.000000e+00	0.225547	2	0	1
ST13P4	7.627915e-01	8.600584e-01	0.526149	5.296403e-01	1.000000e+00	1.027698	3	0	0
ST14	1.723633e-02	9.908634e-02	3.877751	8.866370e-01	1.000000e+00	0.046398	7	0	6
ST18	4.731901e-01	6.640029e-01	1.021274	4.152095e-01	1.000000e+00	1.403294	58	4	17
ST3GAL1	7.366674e-01	8.435454e-01	0.562897	4.381996e-01	1.000000e+00	1.328591	7	0	1
ST3GAL2	5.272688e-02	1.934736e-01	2.870217	8.928747e-01	1.000000e+00	0.030653	1	0	2
ST3GAL3	1.311654e-02	8.370370e-02	4.090043	1.000000e+00	1.000000e+00	0.009487	1	0	3
ST3GAL4	4.974303e-01	6.800728e-01	0.983813	2.347602e-01	1.000000e+00	2.184253	0	1	0
ST3GAL5	9.173006e-02	2.704523e-01	2.423072	8.782260e-01	1.000000e+00	0.085032	2	0	2
ST3GAL6	3.821529e-01	6.096809e-01	1.175113	1.000000e+00	1.000000e+00	0.308784	0	0	0
ST5	7.878585e-01	8.759406e-01	0.482986	3.982839e-01	1.000000e+00	1.462618	7	0	1
ST6GAL1	1.455784e-01	3.565162e-01	2.017485	8.262367e-01	1.000000e+00	0.243564	6	0	3
ST6GAL2	9.232473e-04	1.556760e-02	6.468822	8.700632e-01	1.000000e+00	0.119827	41	3	28
ST6GALNAC1	1.784939e-01	4.020959e-01	1.815177	6.455981e-01	1.000000e+00	0.701011	6	1	4
ST6GALNAC2	8.260313e-01	8.980546e-01	0.425384	5.726097e-01	1.000000e+00	0.919455	2	0	0
ST6GALNAC3	3.481410e-01	5.837061e-01	1.235761	5.233848e-01	1.000000e+00	1.041961	4	1	2
ST6GALNAC4	2.447766e-02	1.219376e-01	3.570343	8.928747e-01	1.000000e+00	0.031150	3	0	4
ST6GALNAC5	1.106754e-01	3.013664e-01	2.275461	8.419086e-01	1.000000e+00	0.185072	7	0	4
ST6GALNAC6	3.930140e-02	1.617641e-01	3.123719	8.928747e-01	1.000000e+00	0.036652	2	0	3
ST7	4.855513e-01	6.713058e-01	1.018454	5.803636e-01	1.000000e+00	0.898140	8	0	2
ST7-AS1	5.583235e-01	7.244815e-01	0.860453	1.000000e+00	1.000000e+00	0.422970	0	0	0
ST7-OT4	3.377835e-01	5.754898e-01	1.258467	1.000000e+00	1.000000e+00	0.284089	0	0	0
ST7L	1.762920e-02	1.003558e-01	3.855475	4.805547e-01	1.000000e+00	1.187093	2	2	4
ST8SIA1	1.901032e-01	4.172212e-01	1.753165	8.700632e-01	1.000000e+00	0.111240	1	0	1
ST8SIA2	7.883496e-02	2.458292e-01	2.549041	7.273599e-01	1.000000e+00	0.491173	6	1	5
ST8SIA3	1.156291e-01	3.093054e-01	2.234947	7.734223e-01	1.000000e+00	0.413010	20	1	11
ST8SIA4	1.823654e-01	4.073759e-01	1.791372	5.296403e-01	1.000000e+00	1.030484	11	2	6
ST8SIA5	4.376585e-02	1.725308e-01	3.037483	8.419086e-01	1.000000e+00	0.181155	12	0	6
ST8SIA6	2.683667e-02	1.285433e-01	3.487398	6.327262e-01	1.000000e+00	0.749105	1	1	3
STAB1	6.321654e-04	1.216495e-02	6.801940	8.825583e-01	1.000000e+00	0.071743	36	2	26
STAB2	2.857245e-05	1.313629e-03	9.678148	1.000000e+00	1.000000e+00	0.007359	71	2	41
STAC	2.873317e-03	3.198171e-02	5.428088	8.463999e-01	1.000000e+00	0.162646	9	1	9
STAC2	4.604611e-01	6.561544e-01	1.057149	6.741616e-01	1.000000e+00	0.608191	6	0	2
STAC3	1.861781e-01	4.122909e-01	1.769917	8.202168e-01	1.000000e+00	0.260063	4	0	2
STAG1	5.583235e-01	7.244815e-01	0.868570	4.623201e-01	1.000000e+00	1.256232	11	0	2
STAG2	1.033894e-01	2.905988e-01	2.330261	8.463999e-01	1.000000e+00	0.179013	6	0	3
STAG3	2.459677e-01	4.853312e-01	1.507933	6.687257e-01	1.000000e+00	0.626161	12	0	4
STAM	2.620969e-01	5.031160e-01	1.446302	8.373442e-01	1.000000e+00	0.219303	2	0	1
STAM2	7.498875e-01	8.509575e-01	0.543164	6.256813e-01	1.000000e+00	0.772605	2	0	0
STAMBP	4.376585e-02	1.725308e-01	3.020936	8.928747e-01	1.000000e+00	0.028274	1	0	2
STAMBPL1	4.855513e-01	6.713058e-01	1.006024	6.867120e-01	1.000000e+00	0.566476	4	0	1
STAP1	6.975249e-03	5.641248e-02	4.657712	8.928747e-01	1.000000e+00	0.037335	7	0	6
STAP2	3.930140e-02	1.617641e-01	3.134454	8.825583e-01	1.000000e+00	0.069431	4	0	4
STAR	6.704543e-01	8.043900e-01	0.662274	7.273599e-01	1.000000e+00	0.486596	1	0	0
STARD10	4.769813e-03	4.416336e-02	4.992295	7.817083e-01	1.000000e+00	0.399634	1	1	4
STARD13	1.285582e-02	8.271860e-02	4.116891	8.603539e-01	1.000000e+00	0.139907	21	0	11
STARD3	3.096646e-01	5.506001e-01	1.305912	7.817083e-01	1.000000e+00	0.382612	4	0	2
STARD3NL	8.753366e-01	9.257243e-01	0.345647	3.982839e-01	1.000000e+00	1.468838	4	0	0
STARD4	7.752045e-01	8.676601e-01	0.509926	2.039019e-01	1.000000e+00	2.370613	12	0	1
STARD5	3.705722e-01	6.009644e-01	1.189922	1.000000e+00	1.000000e+00	0.304245	0	0	0
STARD6	9.707240e-01	9.824613e-01	0.170245	4.501411e-02	1.000000e+00	4.235886	10	2	1
STARD7	1.010322e-01	2.864318e-01	2.356179	8.782260e-01	1.000000e+00	0.088966	2	0	2
STARD8	6.766313e-02	2.249733e-01	2.671547	8.825583e-01	1.000000e+00	0.077543	3	0	3
STARD9	3.821529e-01	6.096809e-01	1.168219	1.000000e+00	1.000000e+00	0.310920	0	0	0
STAT1	2.023304e-01	4.325126e-01	1.695673	8.012733e-01	1.000000e+00	0.338605	5	0	2
STAT2	3.276028e-01	5.667841e-01	1.265320	7.197578e-02	1.000000e+00	3.672133	6	4	3
STAT3	2.803314e-02	1.320047e-01	3.455418	8.202168e-01	1.000000e+00	0.273030	7	1	6
STAT4	8.131665e-01	8.910747e-01	0.457369	1.584610e-01	1.000000e+00	2.687194	24	1	4
STAT5A	6.444355e-01	7.866226e-01	0.710467	7.404675e-01	1.000000e+00	0.460238	1	0	0
STAT5B	1.580699e-01	3.746233e-01	1.932339	8.419086e-01	1.000000e+00	0.182323	3	0	2
STAT6	3.096646e-01	5.506001e-01	1.307213	5.110843e-01	1.000000e+00	1.090125	5	1	3
STATH	1.521483e-03	2.151515e-02	5.983021	1.000000e+00	1.000000e+00	0.002521	0	0	3
STAU1	2.678006e-01	5.087285e-01	1.430038	6.514304e-01	1.000000e+00	0.682572	11	0	4
STAU2	3.821529e-01	6.096809e-01	1.173756	6.867120e-01	1.000000e+00	0.578918	6	0	2
STBD1	9.210061e-01	9.530185e-01	0.271918	2.384407e-01	1.000000e+00	2.177928	6	0	0
STC1	9.407657e-02	2.747666e-01	2.404702	8.463999e-01	1.000000e+00	0.170432	9	0	6
STC2	9.611058e-03	6.956185e-02	4.376901	8.928747e-01	1.000000e+00	0.026977	5	0	6
STEAP1	2.407157e-01	4.798377e-01	1.537172	8.262367e-01	1.000000e+00	0.243767	2	0	1
STEAP1B	2.181328e-02	1.142443e-01	3.663784	8.928747e-01	1.000000e+00	0.026305	2	0	3
STEAP2	7.127219e-02	2.318924e-01	2.633298	8.373442e-01	1.000000e+00	0.204828	9	0	5
STEAP3	5.357334e-06	3.289474e-04	10.616398	1.000000e+00	1.000000e+00	0.000111	7	0	14
STEAP4	7.878585e-01	8.759406e-01	0.495203	2.347602e-01	1.000000e+00	2.181011	17	1	4
STH	2.459677e-01	4.853312e-01	1.519292	4.093896e-01	1.000000e+00	1.423830	1	1	1
STIL	1.784939e-01	4.020959e-01	1.812738	7.273599e-01	1.000000e+00	0.496358	15	0	5
STIM1	9.173006e-02	2.704523e-01	2.421680	7.404675e-01	1.000000e+00	0.465502	7	1	5
STIP1	5.877138e-01	7.457693e-01	0.806404	7.635844e-01	1.000000e+00	0.423128	1	0	0
STK10	1.712883e-01	3.914381e-01	1.840016	6.949945e-01	1.000000e+00	0.545728	11	1	5
STK11	4.604611e-01	6.561544e-01	1.052454	3.873995e-01	1.000000e+00	1.517425	2	1	1
STK16	8.753366e-01	9.257243e-01	0.350154	4.562967e-01	1.000000e+00	1.274604	3	0	0
STK17A	3.591664e-01	5.925055e-01	1.210927	7.817083e-01	1.000000e+00	0.395083	3	0	1
STK17B	1.234991e-01	3.229070e-01	2.170373	8.603539e-01	1.000000e+00	0.132969	3	0	2
STK19	8.634094e-01	9.189417e-01	0.379656	6.314690e-02	1.000000e+00	3.834544	17	0	2
STK24	6.093557e-01	7.610728e-01	0.777983	5.110843e-01	1.000000e+00	1.089352	6	0	1
STK25	3.944641e-01	6.174479e-01	1.148861	1.000000e+00	1.000000e+00	0.316998	0	0	0
STK3	5.690739e-02	2.021761e-01	2.811869	5.233848e-01	1.000000e+00	1.047670	0	1	1
STK31	1.311654e-02	8.370370e-02	4.094117	7.950766e-01	1.000000e+00	0.346249	51	1	16
STK32A	6.967767e-01	8.200525e-01	0.624214	6.391050e-01	1.000000e+00	0.732250	2	0	0
STK32B	4.339959e-01	6.415591e-01	1.081393	7.523037e-01	1.000000e+00	0.440644	3	0	1
STK32C	5.014108e-02	1.877876e-01	2.909180	8.928747e-01	1.000000e+00	0.032496	1	0	2
STK33	4.821601e-05	1.931330e-03	9.063215	1.000000e+00	1.000000e+00	0.018828	13	1	13
STK35	1.131987e-01	3.051215e-01	2.254649	1.000000e+00	1.000000e+00	0.104910	0	0	1
STK36	4.476588e-02	1.748117e-01	3.014945	8.463999e-01	1.000000e+00	0.160662	14	0	9
STK38	3.071538e-04	7.285049e-03	7.473854	1.000000e+00	1.000000e+00	0.001298	3	0	6
STK38L	3.944641e-01	6.174479e-01	1.155979	7.153095e-01	1.000000e+00	0.515445	4	0	1
STK39	1.645344e-01	3.836602e-01	1.897416	6.256813e-01	1.000000e+00	0.768107	4	1	3
STK4	1.288921e-01	3.308443e-01	2.133667	8.321386e-01	1.000000e+00	0.235994	6	0	3
STK40	1.023787e-02	7.200452e-02	4.314510	1.000000e+00	1.000000e+00	0.012344	2	0	4
STMN1	7.498875e-01	8.509575e-01	0.551301	6.033340e-01	1.000000e+00	0.839115	2	0	0
STMN2	2.457231e-03	2.902954e-02	5.579477	1.000000e+00	1.000000e+00	0.019926	5	0	5
STMN3	1.785778e-06	1.338688e-04	11.770391	1.000000e+00	1.000000e+00	0.000008	0	0	6
STMN4	6.603450e-02	2.217305e-01	2.695167	8.463999e-01	1.000000e+00	0.170161	5	0	3
STMND1	3.481410e-01	5.837061e-01	1.239685	1.000000e+00	1.000000e+00	0.289475	0	0	0
STOM	8.006250e-01	8.832427e-01	0.464415	5.882674e-01	1.000000e+00	0.870079	2	0	0
STOML1	2.241687e-02	1.159416e-01	3.653368	1.000000e+00	1.000000e+00	0.012475	1	0	3
STOML2	2.990643e-02	1.374959e-01	3.397832	1.000000e+00	1.000000e+00	0.033446	0	0	2
STOML3	4.731901e-01	6.640029e-01	1.037569	6.109468e-01	1.000000e+00	0.814254	9	0	3
STON1-GTF2A1L	2.803314e-02	1.320047e-01	3.459359	8.262367e-01	1.000000e+00	0.241060	36	1	15
STON2	7.627915e-01	8.600584e-01	0.525132	2.537769e-01	1.000000e+00	2.098849	28	2	7
STOX1	1.023787e-02	7.200452e-02	4.314656	8.928747e-01	1.000000e+00	0.039316	8	0	6
STOX2	7.878585e-01	8.759406e-01	0.483986	2.824851e-01	1.000000e+00	1.945813	8	1	2
STPG1	4.206400e-01	6.322811e-01	1.106161	1.000000e+00	1.000000e+00	0.330827	0	0	0
STPG2	3.821529e-01	6.096809e-01	1.171206	1.000000e+00	1.000000e+00	0.309993	0	0	0
STRA13	4.339959e-01	6.415591e-01	1.093691	1.000000e+00	1.000000e+00	0.334978	0	0	0
STRA6	5.678239e-01	7.316215e-01	0.844638	4.502429e-01	1.000000e+00	1.292380	9	1	4
STRA8	4.339959e-01	6.415591e-01	1.089023	7.635844e-01	1.000000e+00	0.436439	3	0	1
STRADA	6.571913e-01	7.952761e-01	0.686233	7.523037e-01	1.000000e+00	0.454946	1	0	0
STRADB	5.087289e-01	6.875631e-01	0.970891	6.949945e-01	1.000000e+00	0.547790	4	0	1
STRAP	7.366674e-01	8.435454e-01	0.577263	6.327262e-01	1.000000e+00	0.755945	2	0	0
STRBP	1.901032e-01	4.172212e-01	1.757330	8.700632e-01	1.000000e+00	0.112098	1	0	1
STRC	4.581056e-02	1.772228e-01	2.994579	8.700632e-01	1.000000e+00	0.115265	9	0	7
STRIP1	3.944641e-01	6.174479e-01	1.150950	1.000000e+00	1.000000e+00	0.316336	0	0	0
STRIP2	3.944641e-01	6.174479e-01	1.152168	1.000000e+00	1.000000e+00	0.315951	0	0	0
STRN	2.511340e-02	1.238158e-01	3.548423	8.825583e-01	1.000000e+00	0.072210	7	0	5
STRN3	9.101182e-01	9.467908e-01	0.281618	3.095664e-01	1.000000e+00	1.837963	5	0	0
STRN4	6.133969e-02	2.117564e-01	2.758897	8.603539e-01	1.000000e+00	0.129649	7	0	5
STS	9.707240e-01	9.824613e-01	0.167229	1.560502e-01	1.000000e+00	2.708115	7	0	0
STT3A	2.821529e-04	6.839827e-03	7.530518	1.000000e+00	1.000000e+00	0.000240	1	0	6
STT3B	5.877138e-01	7.457693e-01	0.807076	6.033340e-01	1.000000e+00	0.825427	5	0	1
STUB1	7.127219e-02	2.318924e-01	2.624883	1.000000e+00	1.000000e+00	0.072448	0	0	1
STX10	6.836708e-01	8.125175e-01	0.658719	7.273599e-01	1.000000e+00	0.497372	1	0	0
STX11	2.514483e-01	4.909554e-01	1.480999	5.433230e-01	1.000000e+00	0.992522	3	1	2
STX12	5.982892e-01	7.524875e-01	0.787205	7.635844e-01	1.000000e+00	0.423172	1	0	0
STX16	1.861781e-01	4.122909e-01	1.760294	8.700632e-01	1.000000e+00	0.107760	1	0	1
STX17	1.150934e-02	7.755716e-02	4.216716	1.000000e+00	1.000000e+00	0.014747	0	0	2
STX18	3.377835e-01	5.754898e-01	1.254377	1.000000e+00	1.000000e+00	0.285254	0	0	0
STX19	3.051538e-02	1.390625e-01	3.372312	8.928747e-01	1.000000e+00	0.038335	2	0	2
STX1A	6.209025e-01	7.694706e-01	0.756233	7.635844e-01	1.000000e+00	0.436678	1	0	0
STX1B	8.082610e-02	2.497434e-01	2.536354	8.603539e-01	1.000000e+00	0.124761	4	0	3
STX2	1.549020e-01	3.697915e-01	1.958298	8.782260e-01	1.000000e+00	0.095313	1	0	1
STX3	3.705722e-01	6.009644e-01	1.195712	1.000000e+00	1.000000e+00	0.302488	0	0	0
STX4	4.087646e-03	4.009459e-02	5.130899	1.000000e+00	1.000000e+00	0.003697	1	0	4
STX5	1.643273e-02	9.654811e-02	3.913546	1.000000e+00	1.000000e+00	0.014452	2	0	4
STX6	4.074967e-01	6.253665e-01	1.134526	1.945677e-01	1.000000e+00	2.433288	2	2	1
STX7	3.377835e-01	5.754898e-01	1.251004	1.000000e+00	1.000000e+00	0.286217	0	0	0
STX8	3.377835e-01	5.754898e-01	1.248418	1.000000e+00	1.000000e+00	0.286958	0	0	0
STXBP1	7.878585e-01	8.759406e-01	0.498915	5.958516e-01	1.000000e+00	0.849439	2	0	0
STXBP2	9.832494e-03	7.064409e-02	4.355489	8.866370e-01	1.000000e+00	0.053942	11	0	9
STXBP3	2.990643e-02	1.374959e-01	3.387701	8.866370e-01	1.000000e+00	0.040636	3	0	3
STXBP4	1.426480e-01	3.518788e-01	2.032771	8.075896e-01	1.000000e+00	0.311275	9	0	4
STXBP5	3.821529e-01	6.096809e-01	1.178219	6.800439e-01	1.000000e+00	0.586393	5	0	2
STXBP5L	6.967767e-01	8.200525e-01	0.638622	7.694025e-02	1.000000e+00	3.586536	74	3	15
STXBP6	7.752045e-01	8.676601e-01	0.504105	5.882674e-01	1.000000e+00	0.876768	2	0	0
STYK1	3.602629e-02	1.531815e-01	3.209774	8.321386e-01	1.000000e+00	0.233536	17	0	9
STYX	5.833958e-02	2.054266e-01	2.784346	1.000000e+00	1.000000e+00	0.061769	0	0	1
STYXL1	1.070217e-02	7.393289e-02	4.277888	8.928747e-01	1.000000e+00	0.020291	3	0	4
SUB1	4.339959e-01	6.415591e-01	1.096962	8.075896e-01	1.000000e+00	0.306447	1	0	0
SUCLA2	1.901854e-03	2.468707e-02	5.784877	1.000000e+00	1.000000e+00	0.002717	2	0	5
SUCLG1	4.470303e-01	6.486526e-01	1.074011	8.012733e-01	1.000000e+00	0.332684	2	0	1
SUCLG2	9.411050e-04	1.575486e-02	6.458896	1.000000e+00	1.000000e+00	0.000788	1	0	5
SUCNR1	3.452980e-02	1.498218e-01	3.252583	5.061966e-02	1.000000e+00	4.085541	9	6	8
SUCO	3.276028e-01	5.667841e-01	1.271994	1.000000e+00	1.000000e+00	0.280272	0	0	0
SUDS3	4.283010e-02	1.701717e-01	3.055382	1.000000e+00	1.000000e+00	0.047105	0	0	1
SUFU	1.342959e-01	3.394863e-01	2.099149	8.700632e-01	1.000000e+00	0.106318	2	0	2
SUGP1	9.865174e-02	2.820391e-01	2.368934	8.463999e-01	1.000000e+00	0.179310	5	0	3
SUGP2	5.014108e-02	1.877876e-01	2.908928	8.202168e-01	1.000000e+00	0.274440	16	0	8
SUGT1	2.944159e-01	5.359960e-01	1.353327	1.000000e+00	1.000000e+00	0.258379	0	0	0
SULF1	2.627058e-02	1.269722e-01	3.516771	6.949945e-01	1.000000e+00	0.542841	19	3	12
SULF2	1.380406e-03	2.022501e-02	6.094359	1.000000e+00	1.000000e+00	0.013217	11	0	10
SULT1A1	4.376585e-02	1.725308e-01	3.024241	7.887800e-01	1.000000e+00	0.374523	18	0	8
SULT1A2	1.346834e-02	8.522034e-02	4.060524	7.635844e-01	1.000000e+00	0.439144	2	1	4
SULT1B1	3.096646e-01	5.506001e-01	1.304088	5.958516e-01	1.000000e+00	0.844518	10	1	3
SULT1C2	3.705722e-01	6.009644e-01	1.184490	5.296403e-01	1.000000e+00	1.022265	5	1	2
SULT1C3	1.081271e-01	2.974212e-01	2.296258	7.734223e-01	1.000000e+00	0.412224	15	1	6
SULT1C4	9.101182e-01	9.467908e-01	0.291844	1.034716e-01	1.000000e+00	3.237032	15	3	3
SULT1E1	1.000000e+00	1.000000e+00	0.009596	6.232365e-04	6.843137e-01	9.128570	18	3	0
SULT2A1	1.070217e-02	7.393289e-02	4.266717	8.782260e-01	1.000000e+00	0.081362	9	0	5
SULT2B1	5.136255e-02	1.908307e-01	2.883782	8.603539e-01	1.000000e+00	0.125765	8	0	5
SULT4A1	9.707240e-01	9.824613e-01	0.177644	6.105039e-02	1.000000e+00	3.864321	11	0	0
SULT6B1	2.459677e-01	4.853312e-01	1.515825	2.737919e-01	1.000000e+00	1.991889	8	3	4
SUMF1	7.498875e-01	8.509575e-01	0.545696	2.071503e-01	1.000000e+00	2.352592	1	1	0
SUMF2	5.291939e-01	7.017073e-01	0.929330	6.867120e-01	1.000000e+00	0.560872	3	0	1
SUMO1	8.521019e-02	2.580778e-01	2.480972	8.825583e-01	1.000000e+00	0.061473	1	0	1
