w Exp(t) + (1-w) InverseGamma(a,b): [a,b,t,w] =	[2.433361, 2.387495, 3.947957, 0.7499894]
gene	p_phi_neg	q_phi_neg	phi_neg	p_phi_pos	q_phi_pos	phi_pos_or_p(m=0|s)*p(k=0|s)	m_obs	k_obs	s_obs
WNT9B	7.454373e-02	5.052409e-01	1.382254	1.000000e+00	1.000000e+00	0.251012	0	0	1
WRAP53	1.748152e-01	6.455193e-01	0.816217	5.673578e-01	1.000000e+00	0.313616	1	0	1
WRAP73	4.558074e-01	7.535294e-01	0.637422	1.000000e+00	1.000000e+00	0.528654	0	0	0
WRB	4.161488e-01	7.441879e-01	0.652527	1.000000e+00	1.000000e+00	0.520728	0	0	0
WRN	6.212811e-01	8.156445e-01	0.426536	3.121183e-01	1.000000e+00	1.231368	4	0	1
WRNIP1	6.470945e-02	4.864546e-01	1.440059	1.000000e+00	1.000000e+00	0.236914	0	0	1
WSB1	2.640666e-01	6.926738e-01	0.733823	1.000000e+00	1.000000e+00	0.480070	0	0	0
WSB2	3.744634e-01	7.332144e-01	0.671640	1.000000e+00	1.000000e+00	0.510870	0	0	0
WSCD1	1.053448e-01	5.674940e-01	1.077298	5.577896e-01	1.000000e+00	0.335518	2	0	2
WSCD2	9.456784e-01	9.659644e-01	0.124267	1.562877e-01	1.000000e+00	2.252456	3	0	0
WTAP	6.674131e-01	8.386357e-01	0.369617	4.795868e-01	1.000000e+00	0.733130	1	0	0
WTH3DI	2.964874e-01	7.072503e-01	0.711215	1.000000e+00	1.000000e+00	0.491047	0	0	0
WTIP	8.214472e-01	9.007833e-01	0.248422	3.622237e-01	1.000000e+00	0.891807	1	0	0
WWC1	4.927997e-01	7.643207e-01	0.616814	3.227705e-01	1.000000e+00	1.130580	5	0	2
WWC2	6.674131e-01	8.386357e-01	0.366081	4.919622e-01	1.000000e+00	0.712216	1	0	0
WWC2-AS2	5.971463e-01	7.993068e-01	0.480754	1.000000e+00	1.000000e+00	0.618317	0	0	0
WWC3	2.144898e-02	3.666361e-01	1.842184	5.944605e-01	1.000000e+00	0.144231	2	0	3
WWOX	4.161488e-01	7.441879e-01	0.652116	1.000000e+00	1.000000e+00	0.520942	0	0	0
WWP1	1.911461e-01	6.559907e-01	0.798024	1.000000e+00	1.000000e+00	0.450218	0	0	0
WWP2	4.432123e-02	4.433548e-01	1.567772	1.000000e+00	1.000000e+00	0.208509	0	0	1
WWTR1	5.779671e-02	4.717242e-01	1.497486	1.000000e+00	1.000000e+00	0.223692	0	0	1
X06774	4.558074e-01	7.535294e-01	0.631112	1.000000e+00	1.000000e+00	0.532000	0	0	0
X97876	3.744634e-01	7.332144e-01	0.674256	1.000000e+00	1.000000e+00	0.509535	0	0	0
XAB2	5.084110e-02	4.597868e-01	1.534820	1.000000e+00	1.000000e+00	0.215495	0	0	1
XAF1	2.640666e-01	6.926738e-01	0.724774	1.000000e+00	1.000000e+00	0.484434	0	0	0
XAGE3	4.558074e-01	7.535294e-01	0.634817	5.241580e-01	1.000000e+00	0.619989	2	0	1
XAGE5	4.161488e-01	7.441879e-01	0.651728	5.203025e-01	1.000000e+00	0.625338	2	0	1
XBP1	2.964874e-01	7.072503e-01	0.719117	1.000000e+00	1.000000e+00	0.487182	0	0	0
XCL1	4.558074e-01	7.535294e-01	0.625561	1.000000e+00	1.000000e+00	0.534961	0	0	0
XCL2	4.927997e-01	7.643207e-01	0.614244	1.000000e+00	1.000000e+00	0.541050	0	0	0
XCR1	4.927997e-01	7.643207e-01	0.600521	1.000000e+00	1.000000e+00	0.548526	0	0	0
XDH	8.622647e-01	9.215593e-01	0.206087	1.354763e-01	1.000000e+00	2.423905	6	0	1
XG	2.964874e-01	7.072503e-01	0.702294	1.000000e+00	1.000000e+00	0.495448	0	0	0
XIAP	2.144898e-02	3.666361e-01	1.846913	1.000000e+00	1.000000e+00	0.157723	0	0	1
XIRP1	9.134433e-02	5.370184e-01	1.246155	5.673578e-01	1.000000e+00	0.313881	3	0	3
XIRP2	9.294261e-02	5.407938e-01	1.239697	3.308082e-01	1.000000e+00	1.043425	25	1	8
XK	4.927997e-01	7.643207e-01	0.605828	5.203025e-01	1.000000e+00	0.633834	2	0	1
XKR3	1.101968e-01	5.771418e-01	1.021519	5.876710e-01	1.000000e+00	0.256105	1	0	1
XKR4	2.493660e-02	3.799728e-01	1.779133	5.944605e-01	1.000000e+00	0.147908	2	0	3
XKR5	1.053448e-01	5.674940e-01	1.076988	5.577896e-01	1.000000e+00	0.334737	2	0	2
XKR6	2.294725e-03	1.628644e-01	3.323620	1.000000e+00	1.000000e+00	0.017801	1	0	4
XKR7	3.332030e-01	7.200239e-01	0.681289	5.096843e-01	1.000000e+00	0.665860	3	0	2
XKR8	5.492250e-01	7.791923e-01	0.573947	1.000000e+00	1.000000e+00	0.563298	0	0	0
XKR9	4.138362e-02	4.376582e-01	1.599168	1.000000e+00	1.000000e+00	0.202065	0	0	1
XKRX	6.893139e-01	8.473318e-01	0.354144	2.764795e-01	1.000000e+00	1.445200	4	0	1
XPA	2.111790e-01	6.655186e-01	0.761522	1.000000e+00	1.000000e+00	0.466955	0	0	0
XPC	3.462624e-02	4.183387e-01	1.640685	1.000000e+00	1.000000e+00	0.193847	0	0	1
XPNPEP1	7.433069e-01	8.667271e-01	0.315507	4.351191e-01	1.000000e+00	0.794680	1	0	0
XPNPEP2	1.033162e-01	5.640538e-01	1.081374	2.994821e-01	1.000000e+00	1.323516	3	1	3
XPNPEP3	9.257741e-01	9.555685e-01	0.149504	2.332155e-01	1.000000e+00	1.622437	2	0	0
XPO1	1.101968e-01	5.771418e-01	1.024867	5.876710e-01	1.000000e+00	0.246693	1	0	1
XPO4	6.893139e-01	8.473318e-01	0.346272	4.656220e-01	1.000000e+00	0.740262	1	0	0
XPO5	3.881924e-02	4.328554e-01	1.601679	1.000000e+00	1.000000e+00	0.201558	0	0	1
XPO6	5.084110e-02	4.597868e-01	1.523826	1.000000e+00	1.000000e+00	0.217877	0	0	1
XPO7	2.964874e-01	7.072503e-01	0.701133	1.000000e+00	1.000000e+00	0.496023	0	0	0
XPOT	9.990178e-01	1.000000e+00	0.024871	7.178828e-04	6.603175e-01	8.367267	5	2	0
XPR1	9.456784e-01	9.659644e-01	0.131434	3.157434e-02	1.000000e+00	4.151877	2	1	0
XRCC1	4.558074e-01	7.535294e-01	0.628773	1.000000e+00	1.000000e+00	0.533246	0	0	0
XRCC2	2.964874e-01	7.072503e-01	0.706479	1.000000e+00	1.000000e+00	0.493378	0	0	0
XRCC3	5.250759e-01	7.728329e-01	0.598358	1.000000e+00	1.000000e+00	0.549714	0	0	0
XRCC4	1.442034e-01	6.216397e-01	0.865897	1.000000e+00	1.000000e+00	0.420674	0	0	0
XRCC5	2.356334e-01	6.802248e-01	0.753796	1.000000e+00	1.000000e+00	0.470577	0	0	0
XRCC6	1.911461e-01	6.559907e-01	0.786733	1.000000e+00	1.000000e+00	0.455330	0	0	0
XRCC6BP1	3.332030e-01	7.200239e-01	0.686801	1.000000e+00	1.000000e+00	0.503183	0	0	0
XRN1	7.707757e-01	8.793118e-01	0.296308	6.343262e-02	1.000000e+00	3.306327	1	1	0
XRN2	2.111790e-01	6.655186e-01	0.761126	1.000000e+00	1.000000e+00	0.467140	0	0	0
XRRA1	7.707757e-01	8.793118e-01	0.294429	4.178471e-01	1.000000e+00	0.819337	1	0	0
XXYLT1	7.454373e-02	5.052409e-01	1.382159	1.000000e+00	1.000000e+00	0.251036	0	0	1
XYLB	4.161488e-01	7.441879e-01	0.652318	1.000000e+00	1.000000e+00	0.520837	0	0	0
XYLT1	1.911461e-01	6.559907e-01	0.791126	5.577896e-01	1.000000e+00	0.330977	1	0	1
XYLT2	4.558074e-01	7.535294e-01	0.629989	1.000000e+00	1.000000e+00	0.532598	0	0	0
Y00482	4.558074e-01	7.535294e-01	0.633694	1.000000e+00	1.000000e+00	0.530628	0	0	0
YAE1D1	2.356334e-01	6.802248e-01	0.758315	1.000000e+00	1.000000e+00	0.468455	0	0	0
YAF2	2.640666e-01	6.926738e-01	0.725114	1.000000e+00	1.000000e+00	0.484269	0	0	0
YAP1	7.707757e-01	8.793118e-01	0.288690	4.178471e-01	1.000000e+00	0.814493	1	0	0
YARS	7.975160e-01	8.903902e-01	0.277217	6.877567e-02	1.000000e+00	3.211260	1	1	0
YARS2	4.558074e-01	7.535294e-01	0.631441	1.000000e+00	1.000000e+00	0.531825	0	0	0
YBEY	3.332030e-01	7.200239e-01	0.692618	1.000000e+00	1.000000e+00	0.500264	0	0	0
YBX1	3.744634e-01	7.332144e-01	0.660398	1.000000e+00	1.000000e+00	0.516646	0	0	0
YBX2	9.648666e-01	9.775402e-01	0.117770	2.038001e-01	1.000000e+00	1.827712	2	0	0
YBX3	5.681381e-01	7.853712e-01	0.559855	1.000000e+00	1.000000e+00	0.571292	0	0	0
YBX3P1	5.895925e-01	7.950682e-01	0.501563	1.000000e+00	1.000000e+00	0.605583	0	0	0
YDJC	5.681381e-01	7.853712e-01	0.558303	1.000000e+00	1.000000e+00	0.572179	0	0	0
YEATS2	9.648666e-01	9.775402e-01	0.103125	1.445480e-01	1.000000e+00	2.353527	3	0	0
YEATS4	5.971463e-01	7.993068e-01	0.481567	5.241580e-01	1.000000e+00	0.613976	1	0	0
YES1	2.964874e-01	7.072503e-01	0.719053	1.000000e+00	1.000000e+00	0.487213	0	0	0
YIF1A	5.250759e-01	7.728329e-01	0.580739	1.000000e+00	1.000000e+00	0.559485	0	0	0
YIF1B	5.681381e-01	7.853712e-01	0.546094	1.000000e+00	1.000000e+00	0.579208	0	0	0
YIPF1	7.149148e-01	8.573466e-01	0.323697	4.509465e-01	1.000000e+00	0.778626	1	0	0
YIPF2	5.250759e-01	7.728329e-01	0.589277	1.000000e+00	1.000000e+00	0.554728	0	0	0
YIPF3	5.250759e-01	7.728329e-01	0.590958	1.000000e+00	1.000000e+00	0.553796	0	0	0
YIPF4	2.964874e-01	7.072503e-01	0.709544	1.000000e+00	1.000000e+00	0.491868	0	0	0
YIPF5	4.161488e-01	7.441879e-01	0.655227	1.000000e+00	1.000000e+00	0.519324	0	0	0
YIPF6	4.161488e-01	7.441879e-01	0.650541	1.000000e+00	1.000000e+00	0.521764	0	0	0
YIPF7	3.462624e-02	4.183387e-01	1.644065	6.010786e-01	1.000000e+00	0.103226	1	0	2
YJEFN3	1.368620e-02	3.142271e-01	2.241315	6.050341e-01	1.000000e+00	0.053946	1	0	3
YKT6	2.964874e-01	7.072503e-01	0.701240	1.000000e+00	1.000000e+00	0.495970	0	0	0
YLPM1	6.893139e-01	8.473318e-01	0.357242	1.377567e-01	1.000000e+00	2.402499	5	1	2
YME1L1	3.744634e-01	7.332144e-01	0.663760	1.000000e+00	1.000000e+00	0.514911	0	0	0
YOD1	4.558074e-01	7.535294e-01	0.629530	1.000000e+00	1.000000e+00	0.532842	0	0	0
YPEL1	2.640666e-01	6.926738e-01	0.731449	1.000000e+00	1.000000e+00	0.481211	0	0	0
YPEL2	2.111790e-01	6.655186e-01	0.772923	1.000000e+00	1.000000e+00	0.461662	0	0	0
YPEL3	6.674131e-01	8.386357e-01	0.360947	4.795868e-01	1.000000e+00	0.736514	1	0	0
YPEL4	2.640666e-01	6.926738e-01	0.722520	1.000000e+00	1.000000e+00	0.485527	0	0	0
YPEL5	7.433069e-01	8.667271e-01	0.305881	4.178471e-01	1.000000e+00	0.807111	1	0	0
YRDC	5.681381e-01	7.853712e-01	0.546612	1.000000e+00	1.000000e+00	0.578908	0	0	0
YTHDC1	6.331940e-01	8.224913e-01	0.411288	5.019108e-01	1.000000e+00	0.684752	1	0	0
YTHDC2	1.193096e-01	5.919812e-01	0.963087	5.827744e-01	1.000000e+00	0.270355	1	0	1
YTHDF1	7.707757e-01	8.793118e-01	0.297205	4.178471e-01	1.000000e+00	0.815435	1	0	0
YTHDF2	9.456784e-01	9.659644e-01	0.130926	2.778314e-02	1.000000e+00	4.306913	2	1	0
YWHAB	1.911461e-01	6.559907e-01	0.798843	1.000000e+00	1.000000e+00	0.449849	0	0	0
YWHAE	1.911461e-01	6.559907e-01	0.789163	1.000000e+00	1.000000e+00	0.454225	0	0	0
YWHAG	2.964874e-01	7.072503e-01	0.718445	1.000000e+00	1.000000e+00	0.487510	0	0	0
YWHAH	2.356334e-01	6.802248e-01	0.753937	1.000000e+00	1.000000e+00	0.470510	0	0	0
YWHAQ	2.356334e-01	6.802248e-01	0.755619	1.000000e+00	1.000000e+00	0.469720	0	0	0
YWHAZ	2.111790e-01	6.655186e-01	0.770487	1.000000e+00	1.000000e+00	0.462788	0	0	0
YY1	2.964874e-01	7.072503e-01	0.705451	1.000000e+00	1.000000e+00	0.493886	0	0	0
YY2	6.674131e-01	8.386357e-01	0.363176	4.795868e-01	1.000000e+00	0.735489	1	0	0
ZACN	8.066360e-02	5.154627e-01	1.359332	1.000000e+00	1.000000e+00	0.256832	0	0	1
ZADH2	5.681381e-01	7.853712e-01	0.541302	8.541734e-02	1.000000e+00	2.955610	0	1	0
ZAK	2.111790e-01	6.655186e-01	0.764690	1.000000e+00	1.000000e+00	0.465478	0	0	0
ZAN	1.935069e-02	3.555118e-01	1.931641	5.427819e-01	1.000000e+00	0.394695	12	0	7
ZAP70	6.893139e-01	8.473318e-01	0.344592	4.509465e-01	1.000000e+00	0.778683	1	0	0
ZAR1	8.308154e-02	5.200537e-01	1.331500	1.000000e+00	1.000000e+00	0.264081	0	0	1
ZAR1L	3.744634e-01	7.332144e-01	0.667636	1.000000e+00	1.000000e+00	0.512920	0	0	0
ZBBX	9.134433e-02	5.370184e-01	1.257231	5.922712e-01	1.000000e+00	0.192735	1	0	1
ZBED1	9.134433e-02	5.370184e-01	1.243316	5.757348e-01	1.000000e+00	0.291068	2	0	2
ZBED2	1.911461e-01	6.559907e-01	0.797698	1.000000e+00	1.000000e+00	0.450364	0	0	0
ZBED4	4.432123e-02	4.433548e-01	1.576655	1.000000e+00	1.000000e+00	0.206665	0	0	1
ZBED5	2.640666e-01	6.926738e-01	0.733994	1.000000e+00	1.000000e+00	0.479988	0	0	0
ZBED6CL	3.744634e-01	7.332144e-01	0.678166	1.000000e+00	1.000000e+00	0.507547	0	0	0
ZBP1	9.118183e-03	2.731942e-01	2.465015	1.000000e+00	1.000000e+00	0.085008	0	0	2
ZBTB1	1.442034e-01	6.216397e-01	0.867948	1.000000e+00	1.000000e+00	0.419812	0	0	0
ZBTB10	3.744634e-01	7.332144e-01	0.676922	1.000000e+00	1.000000e+00	0.508179	0	0	0
ZBTB11	2.640666e-01	6.926738e-01	0.722560	1.000000e+00	1.000000e+00	0.485508	0	0	0
ZBTB11-AS1	6.042966e-01	8.044359e-01	0.464088	1.000000e+00	1.000000e+00	0.628708	0	0	0
ZBTB12	4.927997e-01	7.643207e-01	0.611486	1.000000e+00	1.000000e+00	0.542544	0	0	0
ZBTB14	2.356334e-01	6.802248e-01	0.742949	1.000000e+00	1.000000e+00	0.475709	0	0	0
ZBTB16	2.640666e-01	6.926738e-01	0.738747	4.509465e-01	1.000000e+00	0.778301	4	0	2
ZBTB17	3.744634e-01	7.332144e-01	0.664057	1.000000e+00	1.000000e+00	0.514759	0	0	0
ZBTB18	2.356334e-01	6.802248e-01	0.740954	1.000000e+00	1.000000e+00	0.476659	0	0	0
ZBTB2	5.779671e-02	4.717242e-01	1.491038	1.000000e+00	1.000000e+00	0.225139	0	0	1
ZBTB20	1.526769e-01	6.299440e-01	0.844007	5.673578e-01	1.000000e+00	0.303359	1	0	1
ZBTB21	2.640666e-01	6.926738e-01	0.732790	1.000000e+00	1.000000e+00	0.480566	0	0	0
ZBTB22	9.456784e-01	9.659644e-01	0.137683	2.252688e-01	1.000000e+00	1.667640	2	0	0
ZBTB24	2.964874e-01	7.072503e-01	0.706236	1.000000e+00	1.000000e+00	0.493498	0	0	0
ZBTB25	2.964874e-01	7.072503e-01	0.704828	1.000000e+00	1.000000e+00	0.494194	0	0	0
ZBTB26	2.385264e-02	3.757243e-01	1.793052	1.000000e+00	1.000000e+00	0.166451	0	0	1
ZBTB3	4.927997e-01	7.643207e-01	0.617115	1.000000e+00	1.000000e+00	0.539499	0	0	0
ZBTB32	4.927997e-01	7.643207e-01	0.618799	1.000000e+00	1.000000e+00	0.538591	0	0	0
ZBTB33	2.964874e-01	7.072503e-01	0.706222	5.323512e-01	1.000000e+00	0.543814	2	0	1
ZBTB34	9.040966e-01	9.432601e-01	0.178981	5.739134e-02	1.000000e+00	3.434807	4	1	1
ZBTB37	3.332030e-01	7.200239e-01	0.686118	1.000000e+00	1.000000e+00	0.503527	0	0	0
ZBTB38	8.426551e-01	9.115090e-01	0.221887	2.890139e-01	1.000000e+00	1.393745	2	0	0
ZBTB39	4.161488e-01	7.441879e-01	0.653486	1.000000e+00	1.000000e+00	0.520229	0	0	0
ZBTB4	8.622647e-01	9.215593e-01	0.213706	2.038001e-01	1.000000e+00	1.838104	4	0	1
ZBTB40	8.825494e-01	9.319793e-01	0.198685	2.719383e-01	1.000000e+00	1.468028	2	0	0
ZBTB41	1.077306e-01	5.716032e-01	1.046860	5.876710e-01	1.000000e+00	0.242117	1	0	1
ZBTB42	5.492250e-01	7.791923e-01	0.579835	1.000000e+00	1.000000e+00	0.559991	0	0	0
ZBTB43	6.674131e-01	8.386357e-01	0.363664	4.795868e-01	1.000000e+00	0.735722	1	0	0
ZBTB44	3.332030e-01	7.200239e-01	0.687963	1.000000e+00	1.000000e+00	0.502599	0	0	0
ZBTB45	5.250759e-01	7.728329e-01	0.580503	1.000000e+00	1.000000e+00	0.559617	0	0	0
ZBTB46	1.442034e-01	6.216397e-01	0.869196	5.323512e-01	1.000000e+00	0.548684	3	0	2
ZBTB47	2.964874e-01	7.072503e-01	0.703317	1.000000e+00	1.000000e+00	0.494941	0	0	0
ZBTB48	4.161488e-01	7.441879e-01	0.648233	1.000000e+00	1.000000e+00	0.522969	0	0	0
ZBTB49	3.332030e-01	7.200239e-01	0.691204	1.000000e+00	1.000000e+00	0.500972	0	0	0
ZBTB5	8.825494e-01	9.319793e-01	0.194298	2.848852e-01	1.000000e+00	1.406359	2	0	0
ZBTB6	1.629344e-01	6.355974e-01	0.832936	1.000000e+00	1.000000e+00	0.434771	0	0	0
ZBTB7A	7.975160e-01	8.903902e-01	0.266172	3.730437e-01	1.000000e+00	0.863514	1	0	0
ZBTB7B	7.975160e-01	8.903902e-01	0.261809	3.862727e-01	1.000000e+00	0.859865	1	0	0
ZBTB7C	1.630415e-03	1.491830e-01	3.545149	1.000000e+00	1.000000e+00	0.013235	1	0	4
ZBTB8A	2.755813e-02	3.891074e-01	1.736890	1.000000e+00	1.000000e+00	0.176067	0	0	1
ZBTB8B	3.332030e-01	7.200239e-01	0.694779	1.000000e+00	1.000000e+00	0.499185	0	0	0
ZBTB8OS	1.748152e-01	6.455193e-01	0.812616	1.000000e+00	1.000000e+00	0.443696	0	0	0
ZBTB9	8.214472e-01	9.007833e-01	0.254120	3.622237e-01	1.000000e+00	0.891908	1	0	0
ZC2HC1A	7.707757e-01	8.793118e-01	0.288334	4.015626e-01	1.000000e+00	0.833968	1	0	0
ZC2HC1B	3.744634e-01	7.332144e-01	0.670766	1.000000e+00	1.000000e+00	0.511317	0	0	0
ZC2HC1C	3.332030e-01	7.200239e-01	0.699170	1.000000e+00	1.000000e+00	0.496998	0	0	0
ZC3H10	4.927997e-01	7.643207e-01	0.602847	1.000000e+00	1.000000e+00	0.547251	0	0	0
ZC3H11A	3.670310e-02	4.271197e-01	1.629179	1.000000e+00	1.000000e+00	0.196091	0	0	1
ZC3H12A	1.911461e-01	6.559907e-01	0.791438	5.577896e-01	1.000000e+00	0.331132	1	0	1
ZC3H12B	3.744634e-01	7.332144e-01	0.676812	3.622237e-01	1.000000e+00	0.891455	5	0	2
ZC3H12C	6.042966e-01	8.044359e-01	0.467551	3.393407e-01	1.000000e+00	0.963691	3	0	1
ZC3H12D	9.257741e-01	9.555685e-01	0.144510	2.252688e-01	1.000000e+00	1.662814	2	0	0
ZC3H13	8.825494e-01	9.319793e-01	0.189986	1.996857e-01	1.000000e+00	1.875010	3	0	0
ZC3H14	6.674131e-01	8.386357e-01	0.361032	4.795868e-01	1.000000e+00	0.728247	1	0	0
ZC3H15	1.272313e-01	6.032258e-01	0.936467	1.000000e+00	1.000000e+00	0.392010	0	0	0
ZC3H18	7.433069e-01	8.667271e-01	0.318699	4.178471e-01	1.000000e+00	0.813903	1	0	0
ZC3H3	8.825494e-01	9.319793e-01	0.184189	1.538966e-01	1.000000e+00	2.273817	5	0	1
ZC3H4	3.875138e-04	8.055556e-02	4.546472	1.000000e+00	1.000000e+00	0.004906	1	0	5
ZC3H6	2.111790e-01	6.655186e-01	0.762603	1.000000e+00	1.000000e+00	0.466451	0	0	0
ZC3H7A	2.111790e-01	6.655186e-01	0.775513	1.000000e+00	1.000000e+00	0.460467	0	0	0
ZC3H7B	4.161488e-01	7.441879e-01	0.659513	3.862727e-01	1.000000e+00	0.849512	4	0	2
ZC3H8	1.373942e-01	6.154548e-01	0.886529	1.000000e+00	1.000000e+00	0.412084	0	0	0
ZC3HAV1	2.111790e-01	6.655186e-01	0.767533	1.612700e-01	1.000000e+00	2.209519	1	1	1
ZC3HAV1L	4.558074e-01	7.535294e-01	0.639561	1.000000e+00	1.000000e+00	0.527524	0	0	0
ZC3HC1	9.456784e-01	9.659644e-01	0.129539	1.587307e-01	1.000000e+00	2.230487	3	0	0
ZC4H2	3.321547e-04	8.055556e-02	4.676466	1.000000e+00	1.000000e+00	0.013950	3	0	6
ZCCHC10	1.526769e-01	6.299440e-01	0.842677	1.000000e+00	1.000000e+00	0.430556	0	0	0
ZCCHC11	1.129130e-01	5.810955e-01	1.015098	5.876710e-01	1.000000e+00	0.250220	1	0	1
ZCCHC12	6.119397e-01	8.091285e-01	0.458742	1.203811e-01	1.000000e+00	2.570109	2	1	1
ZCCHC13	2.096503e-03	1.603825e-01	3.390252	1.000000e+00	1.000000e+00	0.033700	0	0	3
ZCCHC14	1.078610e-02	2.926357e-01	2.393456	1.000000e+00	1.000000e+00	0.091314	0	0	2
ZCCHC16	6.481178e-01	8.301494e-01	0.390894	1.422515e-01	1.000000e+00	2.372470	7	1	3
ZCCHC17	1.629344e-01	6.355974e-01	0.828065	1.000000e+00	1.000000e+00	0.436894	0	0	0
ZCCHC18	7.975160e-01	8.903902e-01	0.260165	5.009822e-02	1.000000e+00	3.580143	1	1	0
ZCCHC2	7.707757e-01	8.793118e-01	0.292195	4.015626e-01	1.000000e+00	0.827126	1	0	0
ZCCHC24	5.681381e-01	7.853712e-01	0.543323	1.000000e+00	1.000000e+00	0.580815	0	0	0
ZCCHC3	1.911461e-01	6.559907e-01	0.780492	5.505447e-01	1.000000e+00	0.343608	1	0	1
ZCCHC4	2.356334e-01	6.802248e-01	0.749831	1.000000e+00	1.000000e+00	0.472446	0	0	0
ZCCHC5	7.454373e-02	5.052409e-01	1.386183	4.015626e-01	1.000000e+00	0.835643	11	0	5
ZCCHC6	7.149148e-01	8.573466e-01	0.337943	7.340976e-02	1.000000e+00	3.128776	1	1	0
ZCCHC7	6.119397e-01	8.091285e-01	0.454723	5.158006e-01	1.000000e+00	0.645782	1	0	0
ZCCHC8	1.231133e-01	5.967368e-01	0.949232	5.827744e-01	1.000000e+00	0.270855	1	0	1
ZCCHC9	1.748152e-01	6.455193e-01	0.819335	1.000000e+00	1.000000e+00	0.440725	0	0	0
ZCRB1	1.629344e-01	6.355974e-01	0.826165	1.000000e+00	1.000000e+00	0.437725	0	0	0
ZCWPW1	2.356334e-01	6.802248e-01	0.743364	1.000000e+00	1.000000e+00	0.475512	0	0	0
ZCWPW2	1.272313e-01	6.032258e-01	0.926674	1.000000e+00	1.000000e+00	0.395868	0	0	0
ZDBF2	6.042966e-01	8.044359e-01	0.476435	1.917229e-01	1.000000e+00	1.959300	9	1	3
ZDHHC1	5.492250e-01	7.791923e-01	0.560901	1.000000e+00	1.000000e+00	0.570694	0	0	0
ZDHHC11	4.558074e-01	7.535294e-01	0.627099	1.000000e+00	1.000000e+00	0.534139	0	0	0
ZDHHC12	4.927997e-01	7.643207e-01	0.603642	1.000000e+00	1.000000e+00	0.546817	0	0	0
ZDHHC13	2.356334e-01	6.802248e-01	0.749817	1.000000e+00	1.000000e+00	0.472453	0	0	0
ZDHHC14	4.558074e-01	7.535294e-01	0.624697	1.000000e+00	1.000000e+00	0.535424	0	0	0
ZDHHC15	2.640666e-01	6.926738e-01	0.720997	2.671363e-01	1.000000e+00	1.492675	6	1	3
ZDHHC16	4.927997e-01	7.643207e-01	0.609008	1.000000e+00	1.000000e+00	0.543890	0	0	0
ZDHHC17	8.214472e-01	9.007833e-01	0.247441	2.964499e-01	1.000000e+00	1.358152	2	0	0
ZDHHC18	8.066360e-02	5.154627e-01	1.352604	1.000000e+00	1.000000e+00	0.258566	0	0	1
ZDHHC19	7.975160e-01	8.903902e-01	0.272857	4.015626e-01	1.000000e+00	0.838979	1	0	0
ZDHHC2	8.214472e-01	9.007833e-01	0.245168	2.964499e-01	1.000000e+00	1.347424	2	0	0
ZDHHC20	6.331940e-01	8.224913e-01	0.411908	5.096843e-01	1.000000e+00	0.672137	1	0	0
ZDHHC21	2.356334e-01	6.802248e-01	0.755637	1.000000e+00	1.000000e+00	0.469711	0	0	0
ZDHHC22	8.426551e-01	9.115090e-01	0.230643	3.622237e-01	1.000000e+00	0.895163	1	0	0
ZDHHC23	8.622647e-01	9.215593e-01	0.201085	2.671363e-01	1.000000e+00	1.484849	2	0	0
ZDHHC24	9.548912e-02	5.455770e-01	1.194171	1.000000e+00	1.000000e+00	0.302955	0	0	1
ZDHHC3	7.707757e-01	8.793118e-01	0.289335	3.862727e-01	1.000000e+00	0.848786	1	0	0
ZDHHC4	4.927997e-01	7.643207e-01	0.615011	1.000000e+00	1.000000e+00	0.540635	0	0	0
ZDHHC5	4.161488e-01	7.441879e-01	0.643252	1.000000e+00	1.000000e+00	0.525580	0	0	0
ZDHHC6	6.481178e-01	8.301494e-01	0.384461	4.795868e-01	1.000000e+00	0.729107	1	0	0
ZDHHC7	1.526769e-01	6.299440e-01	0.849140	5.673578e-01	1.000000e+00	0.314696	1	0	1
ZDHHC8	8.214472e-01	9.007833e-01	0.247456	3.730437e-01	1.000000e+00	0.864192	1	0	0
ZDHHC8P1	5.895925e-01	7.950682e-01	0.514872	1.000000e+00	1.000000e+00	0.597577	0	0	0
ZDHHC9	5.779671e-02	4.717242e-01	1.495918	1.000000e+00	1.000000e+00	0.224043	0	0	1
ZEB1	8.426551e-01	9.115090e-01	0.238869	1.562877e-01	1.000000e+00	2.244192	7	0	1
ZEB2	6.481178e-01	8.301494e-01	0.392028	5.019108e-01	1.000000e+00	0.694832	1	0	0
ZER1	1.373942e-01	6.154548e-01	0.886996	5.757348e-01	1.000000e+00	0.291893	1	0	1
ZFAND1	1.526769e-01	6.299440e-01	0.840482	1.000000e+00	1.000000e+00	0.431503	0	0	0
ZFAND2A	2.216329e-02	3.677333e-01	1.832403	1.000000e+00	1.000000e+00	0.160029	0	0	1
ZFAND2B	4.161488e-01	7.441879e-01	0.658648	1.000000e+00	1.000000e+00	0.517551	0	0	0
ZFAND3	2.356334e-01	6.802248e-01	0.746898	1.000000e+00	1.000000e+00	0.473834	0	0	0
ZFAND4	6.893139e-01	8.473318e-01	0.354709	4.795868e-01	1.000000e+00	0.736706	1	0	0
ZFAND5	2.964874e-01	7.072503e-01	0.711051	1.000000e+00	1.000000e+00	0.491128	0	0	0
ZFAND6	2.111790e-01	6.655186e-01	0.772139	1.000000e+00	1.000000e+00	0.462024	0	0	0
